Site,Date,EnteroCount,FourDayRainTotal,SampleCount
North River STP at 145th,5/15/12,108,0.5,47
North River STP at 145th,7/16/12,52,0.3,47
North River STP at 145th,8/13/12,521,0.2,47
North River STP at 145th,6/6/09,20,1.9,47
North River STP at 145th,9/10/12,2987,0.4,47
North River STP at 145th,11/8/12,75,1.2,47
North River STP at 145th,5/31/13,109,0.5,47
North River STP at 145th,6/19/13,74,0.2,47
North River STP at 145th,7/17/13,723,0,47
North River STP at 145th,10/20/08,10,0,47
North River STP at 145th,8/20/09,10,0.6,47
North River STP at 145th,7/28/09,31,2,47
North River STP at 145th,6/22/09,31,0.8,47
North River STP at 145th,9/14/09,10,0.8,47
North River STP at 145th,5/12/09,20,0.6,47
North River STP at 145th,9/24/08,10,0,47
North River STP at 145th,10/18/06,35,1.1,47
North River STP at 145th,8/19/08,10,0,47
North River STP at 145th,7/14/08,147,0.5,47
North River STP at 145th,7/2/08,15,0.6,47
North River STP at 145th,5/19/08,10,1,47
North River STP at 145th,9/6/07,10,0,47
North River STP at 145th,8/16/07,2,0,47
North River STP at 145th,7/11/07,105,1,47
North River STP at 145th,6/18/07,9,0,47
North River STP at 145th,5/23/07,5,0,47
North River STP at 145th,4/18/07,236,8.5,47
North River STP at 145th,11/10/06,72,3.6,47
North River STP at 145th,9/26/06,2,0.1,47
North River STP at 145th,10/16/13,10,0,47
North River STP at 145th,9/18/13,41,0,47
125th St. Pier,10/21/11,120,1.1,66
125th St. Pier,9/24/08,10,0,66
125th St. Pier,6/5/07,200,3.9,66
125th St. Pier,8/19/08,20,0,66
125th St. Pier,7/2/08,15,0.6,66
125th St. Pier,5/19/08,20,1,66
125th St. Pier,8/2/07,88,0,66
125th St. Pier,8/1/07,79,0.4,66
125th St. Pier,9/10/12,10,0.4,66
125th St. Pier,8/13/12,10,0.2,66
125th St. Pier,7/16/12,10,0.3,66
125th St. Pier,7/26/07,62,2.3,66
125th St. Pier,6/11/12,10,0,66
125th St. Pier,5/15/12,272,0.5,66
125th St. Pier,10/20/08,20,0,66
125th St. Pier,9/14/11,135,0,66
125th St. Pier,8/16/11,62,6.4,66
125th St. Pier,7/19/11,121,0.1,66
125th St. Pier,6/4/07,1500,3.9,66
125th St. Pier,5/16/11,218,1.1,66
125th St. Pier,10/12/10,110,1.2,66
125th St. Pier,9/11/10,20,0,66
125th St. Pier,8/17/10,10,0.3,66
125th St. Pier,6/15/10,86,0.3,66
125th St. Pier,7/23/07,136,0,66
125th St. Pier,5/21/10,10,1.1,66
125th St. Pier,6/2/07,18,0,66
125th St. Pier,9/14/09,10,0.8,66
125th St. Pier,5/12/09,10,0.6,66
125th St. Pier,7/28/09,52,2,66
125th St. Pier,7/12/07,1200,1,66
125th St. Pier,6/29/07,139,0.7,66
125th St. Pier,6/27/07,22,0,66
125th St. Pier,6/12/07,1500,0,66
125th St. Pier,6/11/07,99,0,66
125th St. Pier,6/3/07,40,0,66
125th St. Pier,6/8/07,46,0,66
125th St. Pier,6/7/07,18,2.3,66
125th St. Pier,6/6/07,72,3.9,66
125th St. Pier,6/22/09,41,0.8,66
125th St. Pier,6/6/09,84,1.9,66
125th St. Pier,8/20/09,30,0.6,66
125th St. Pier,10/10/12,10,0.5,66
125th St. Pier,11/8/12,395,1.2,66
125th St. Pier,5/31/13,10,0.5,66
125th St. Pier,6/19/13,41,0.2,66
125th St. Pier,7/17/13,10,0,66
125th St. Pier,8/14/13,31,1,66
125th St. Pier,9/18/13,41,0,66
125th St. Pier,10/16/13,201,0,66
125th St. Pier,6/1/07,12,0,66
125th St. Pier,10/19/09,10,0.4,66
125th St. Pier,5/31/07,8,0,66
125th St. Pier,5/30/07,21,0,66
125th St. Pier,5/29/07,83,0,66
125th St. Pier,10/31/06,147,2.2,66
125th St. Pier,10/12/06,305,1.9,66
125th St. Pier,10/11/06,269,0.4,66
125th St. Pier,10/6/06,824,0.7,66
125th St. Pier,7/21/10,10,0.1,66
125th St. Pier,10/3/06,773,0.4,66
125th St. Pier,6/27/11,10,0,66
125th St. Pier,7/14/08,20,0.5,66
125th St. Pier,6/9/07,121,0,66
125th St. Pier,10/2/06,1433,0.5,66
125th St. Pier,6/28/07,340,0.7,66
Harlem River- Willis Ave. Bridge,10/18/06,263,1.1,47
Harlem River- Willis Ave. Bridge,9/11/10,10,0,47
Harlem River- Willis Ave. Bridge,6/19/13,10,0.2,47
Harlem River- Willis Ave. Bridge,5/31/13,10,0.5,47
Harlem River- Willis Ave. Bridge,10/10/12,20,0.5,47
Harlem River- Willis Ave. Bridge,9/10/12,10,0.4,47
Harlem River- Willis Ave. Bridge,8/13/12,10,0.2,47
Harlem River- Willis Ave. Bridge,7/16/12,10,0.3,47
Harlem River- Willis Ave. Bridge,6/11/12,10,0,47
Harlem River- Willis Ave. Bridge,5/15/12,10,0.5,47
Harlem River- Willis Ave. Bridge,10/21/11,52,1.1,47
Harlem River- Willis Ave. Bridge,9/14/11,41,0,47
Harlem River- Willis Ave. Bridge,8/16/11,565,6.4,47
Harlem River- Willis Ave. Bridge,9/18/13,20,0,47
Harlem River- Willis Ave. Bridge,6/27/11,10,0,47
Harlem River- Willis Ave. Bridge,5/16/11,448,1.1,47
Harlem River- Willis Ave. Bridge,10/12/10,487,1.2,47
Harlem River- Willis Ave. Bridge,10/16/13,10,0,47
Harlem River- Willis Ave. Bridge,8/17/10,63,0.3,47
Harlem River- Willis Ave. Bridge,7/21/10,10,0.1,47
Harlem River- Willis Ave. Bridge,6/15/10,10,0.3,47
Harlem River- Willis Ave. Bridge,5/21/10,10,1.1,47
Harlem River- Willis Ave. Bridge,10/19/09,10,0.4,47
Harlem River- Willis Ave. Bridge,9/14/09,10,0.8,47
Harlem River- Willis Ave. Bridge,8/20/09,20,0.6,47
Harlem River- Willis Ave. Bridge,7/28/09,399,2,47
Harlem River- Willis Ave. Bridge,6/22/09,85,0.8,47
Harlem River- Willis Ave. Bridge,6/5/09,512,2,47
Harlem River- Willis Ave. Bridge,5/12/09,20,0.6,47
Harlem River- Willis Ave. Bridge,10/20/08,10,0,47
Harlem River- Willis Ave. Bridge,7/19/11,30,0.1,47
Harlem River- Willis Ave. Bridge,8/14/13,173,1,47
Harlem River- Willis Ave. Bridge,8/19/08,10,0,47
Harlem River- Willis Ave. Bridge,7/14/08,5635,0.5,47
Harlem River- Willis Ave. Bridge,7/2/08,10,0.6,47
Harlem River- Willis Ave. Bridge,6/24/08,160,0.2,47
Harlem River- Willis Ave. Bridge,5/19/08,10,1,47
Harlem River- Willis Ave. Bridge,9/6/07,4,0,47
Harlem River- Willis Ave. Bridge,8/16/07,19,0,47
Harlem River- Willis Ave. Bridge,7/11/07,11,0,47
Harlem River- Willis Ave. Bridge,6/18/07,16,0,47
Harlem River- Willis Ave. Bridge,5/23/07,3,0,47
Harlem River- Willis Ave. Bridge,4/18/07,356,8.5,47
Harlem River- Willis Ave. Bridge,11/10/06,310,3.6,47
Harlem River- Willis Ave. Bridge,9/26/06,25,0.1,47
Harlem River- Willis Ave. Bridge,7/17/13,10,0,47
Harlem River- Willis Ave. Bridge,9/24/08,10,0,47
79th St. mid-channel,11/8/12,41,1.2,49
79th St. mid-channel,7/14/08,26,0.5,49
79th St. mid-channel,7/16/12,10,0.3,49
79th St. mid-channel,6/11/12,20,0,49
79th St. mid-channel,5/15/12,86,0.5,49
79th St. mid-channel,10/21/11,51,1.1,49
79th St. mid-channel,9/14/11,41,0,49
79th St. mid-channel,8/16/11,20,6.4,49
79th St. mid-channel,7/19/11,10,0.1,49
79th St. mid-channel,6/27/11,10,0,49
79th St. mid-channel,5/16/11,74,1.1,49
79th St. mid-channel,10/12/10,161,1.2,49
79th St. mid-channel,9/11/10,10,0,49
79th St. mid-channel,8/17/10,10,0.3,49
79th St. mid-channel,9/10/12,10,0.4,49
79th St. mid-channel,6/15/10,20,0.3,49
79th St. mid-channel,5/21/10,10,1.1,49
79th St. mid-channel,10/19/09,31,0.4,49
79th St. mid-channel,9/14/09,20,0.8,49
79th St. mid-channel,8/20/09,10,0.6,49
79th St. mid-channel,7/28/09,10,2,49
79th St. mid-channel,7/26/09,10,1.8,49
79th St. mid-channel,7/25/09,10,0.4,49
79th St. mid-channel,6/22/09,10,0.8,49
79th St. mid-channel,6/6/09,20,1.9,49
79th St. mid-channel,5/12/09,10,0.6,49
79th St. mid-channel,10/20/08,10,0,49
79th St. mid-channel,9/24/08,10,0,49
79th St. mid-channel,8/19/08,10,0,49
79th St. mid-channel,8/13/12,10,0.2,49
79th St. mid-channel,7/2/08,10,0.6,49
79th St. mid-channel,10/10/12,10,0.5,49
79th St. mid-channel,5/19/08,10,1,49
79th St. mid-channel,9/6/07,2,0,49
79th St. mid-channel,8/16/07,6,0,49
79th St. mid-channel,7/11/07,1032,1,49
79th St. mid-channel,6/18/07,1,0,49
79th St. mid-channel,5/23/07,3,0,49
79th St. mid-channel,4/18/07,205,8.5,49
79th St. mid-channel,11/10/06,143,3.6,49
79th St. mid-channel,10/18/06,30,1.1,49
79th St. mid-channel,9/26/06,10,0.1,49
79th St. mid-channel,10/16/13,10,0,49
79th St. mid-channel,5/31/13,10,0.5,49
79th St. mid-channel,7/21/10,10,0.1,49
79th St. mid-channel,6/19/13,10,0.2,49
79th St. mid-channel,7/17/13,10,0,49
79th St. mid-channel,8/14/13,10,1,49
79th St. mid-channel,9/18/13,10,0,49
Pier 96 Kayak Launch,7/2/08,5,0.6,39
Pier 96 Kayak Launch,10/16/13,10,0,39
Pier 96 Kayak Launch,9/18/13,20,0,39
Pier 96 Kayak Launch,8/14/13,10,1,39
Pier 96 Kayak Launch,7/17/13,10,0,39
Pier 96 Kayak Launch,6/19/13,62,0.2,39
Pier 96 Kayak Launch,5/31/13,31,0.5,39
Pier 96 Kayak Launch,11/8/12,109,1.2,39
Pier 96 Kayak Launch,7/14/08,80,0.5,39
Pier 96 Kayak Launch,8/13/12,10,0.2,39
Pier 96 Kayak Launch,7/16/12,10,0.3,39
Pier 96 Kayak Launch,6/11/12,10,0,39
Pier 96 Kayak Launch,5/15/12,30,0.5,39
Pier 96 Kayak Launch,10/21/11,74,1.1,39
Pier 96 Kayak Launch,9/14/11,97,0,39
Pier 96 Kayak Launch,5/19/08,10,1,39
Pier 96 Kayak Launch,7/19/11,31,0.1,39
Pier 96 Kayak Launch,6/27/11,10,0,39
Pier 96 Kayak Launch,5/16/11,272,1.1,39
Pier 96 Kayak Launch,10/12/10,331,1.2,39
Pier 96 Kayak Launch,9/11/10,10,0,39
Pier 96 Kayak Launch,8/17/10,10,0.3,39
Pier 96 Kayak Launch,7/21/10,10,0.1,39
Pier 96 Kayak Launch,6/15/10,10,0.3,39
Pier 96 Kayak Launch,5/21/10,10,1.1,39
Pier 96 Kayak Launch,10/19/09,10,0.4,39
Pier 96 Kayak Launch,9/14/09,10,0.8,39
Pier 96 Kayak Launch,8/20/09,10,0.6,39
Pier 96 Kayak Launch,7/28/09,20,2,39
Pier 96 Kayak Launch,6/22/09,41,0.8,39
Pier 96 Kayak Launch,6/6/09,63,1.9,39
Pier 96 Kayak Launch,5/12/09,20,0.6,39
Pier 96 Kayak Launch,10/20/08,10,0,39
Pier 96 Kayak Launch,10/12/08,10,0.6,39
Pier 96 Kayak Launch,9/24/08,10,0,39
Pier 96 Kayak Launch,8/19/08,10,0,39
Pier 96 Kayak Launch,10/10/12,10,0.5,39
Pier 96 Kayak Launch,8/16/11,62,6.4,39
Pier 96 Kayak Launch,9/10/12,10,0.4,39
East River mid-channel at Roosevelt Is.,9/24/08,10,0,48
East River mid-channel at Roosevelt Is.,9/26/06,2,0.1,48
East River mid-channel at Roosevelt Is.,10/18/06,135,1.1,48
East River mid-channel at Roosevelt Is.,11/10/06,112,3.6,48
East River mid-channel at Roosevelt Is.,12/13/06,30,0.2,48
East River mid-channel at Roosevelt Is.,4/18/07,344,8.5,48
East River mid-channel at Roosevelt Is.,5/23/07,4,0,48
East River mid-channel at Roosevelt Is.,6/18/07,8,0,48
East River mid-channel at Roosevelt Is.,7/11/07,1,0,48
East River mid-channel at Roosevelt Is.,8/16/07,4,0,48
East River mid-channel at Roosevelt Is.,9/6/07,1,0,48
East River mid-channel at Roosevelt Is.,5/19/08,10,1,48
East River mid-channel at Roosevelt Is.,6/24/08,109,0.2,48
East River mid-channel at Roosevelt Is.,7/2/08,10,0.6,48
East River mid-channel at Roosevelt Is.,7/14/08,187,0.5,48
East River mid-channel at Roosevelt Is.,8/19/08,10,0,48
East River mid-channel at Roosevelt Is.,10/16/13,10,0,48
East River mid-channel at Roosevelt Is.,10/20/08,10,0,48
East River mid-channel at Roosevelt Is.,5/12/09,10,0.6,48
East River mid-channel at Roosevelt Is.,6/5/09,10,2,48
East River mid-channel at Roosevelt Is.,6/22/09,10,0.8,48
East River mid-channel at Roosevelt Is.,7/28/09,52,2,48
East River mid-channel at Roosevelt Is.,8/20/09,10,0.6,48
East River mid-channel at Roosevelt Is.,9/14/09,10,0.8,48
East River mid-channel at Roosevelt Is.,5/21/10,10,1.1,48
East River mid-channel at Roosevelt Is.,6/15/10,10,0.3,48
East River mid-channel at Roosevelt Is.,7/21/10,10,0.1,48
East River mid-channel at Roosevelt Is.,8/17/10,63,0.3,48
East River mid-channel at Roosevelt Is.,9/11/10,10,0,48
East River mid-channel at Roosevelt Is.,10/12/10,275,1.2,48
East River mid-channel at Roosevelt Is.,5/16/11,181,1.1,48
East River mid-channel at Roosevelt Is.,6/27/11,10,0,48
East River mid-channel at Roosevelt Is.,10/19/09,10,0.4,48
East River mid-channel at Roosevelt Is.,8/16/11,109,6.4,48
East River mid-channel at Roosevelt Is.,9/14/11,10,0,48
East River mid-channel at Roosevelt Is.,10/21/11,84,1.1,48
East River mid-channel at Roosevelt Is.,5/15/12,10,0.5,48
East River mid-channel at Roosevelt Is.,6/11/12,10,0,48
East River mid-channel at Roosevelt Is.,7/16/12,30,0.3,48
East River mid-channel at Roosevelt Is.,8/13/12,10,0.2,48
East River mid-channel at Roosevelt Is.,9/10/12,10,0.4,48
East River mid-channel at Roosevelt Is.,10/10/12,63,0.5,48
East River mid-channel at Roosevelt Is.,5/31/13,10,0.5,48
East River mid-channel at Roosevelt Is.,6/19/13,41,0.2,48
East River mid-channel at Roosevelt Is.,7/17/13,10,0,48
East River mid-channel at Roosevelt Is.,8/14/13,221,1,48
East River mid-channel at Roosevelt Is.,9/18/13,10,0,48
East River mid-channel at Roosevelt Is.,7/19/11,10,0.1,48
"Castle Point, NJ",6/19/13,20,0.2,39
"Castle Point, NJ",8/16/11,10,6.4,39
"Castle Point, NJ",8/20/09,10,0.6,39
"Castle Point, NJ",9/18/13,20,0,39
"Castle Point, NJ",10/16/13,10,0,39
"Castle Point, NJ",6/24/08,10,0.2,39
"Castle Point, NJ",7/2/08,10,0.6,39
"Castle Point, NJ",7/14/08,20,0.5,39
"Castle Point, NJ",8/19/08,10,0,39
"Castle Point, NJ",9/24/08,10,0,39
"Castle Point, NJ",10/20/08,10,0,39
"Castle Point, NJ",5/12/09,20,0.6,39
"Castle Point, NJ",6/6/09,121,1.9,39
"Castle Point, NJ",6/22/09,31,0.8,39
"Castle Point, NJ",7/28/09,20,2,39
"Castle Point, NJ",8/13/12,10,0.2,39
"Castle Point, NJ",9/14/09,10,0.8,39
"Castle Point, NJ",10/19/09,41,0.4,39
"Castle Point, NJ",5/21/10,10,1.1,39
"Castle Point, NJ",6/15/10,10,0.3,39
"Castle Point, NJ",7/21/10,10,0.1,39
"Castle Point, NJ",8/17/10,10,0.3,39
"Castle Point, NJ",9/11/10,10,0,39
"Castle Point, NJ",10/12/10,231,1.2,39
"Castle Point, NJ",5/16/11,144,1.1,39
"Castle Point, NJ",5/19/08,41,1,39
"Castle Point, NJ",8/14/13,51,1,39
"Castle Point, NJ",7/16/12,10,0.3,39
"Castle Point, NJ",5/31/13,20,0.5,39
"Castle Point, NJ",11/8/12,228,1.2,39
"Castle Point, NJ",10/10/12,52,0.5,39
"Castle Point, NJ",6/27/11,10,0,39
"Castle Point, NJ",7/19/11,10,0.1,39
"Castle Point, NJ",9/10/12,20,0.4,39
"Castle Point, NJ",9/14/11,31,0,39
"Castle Point, NJ",10/21/11,74,1.1,39
"Castle Point, NJ",5/15/12,20,0.5,39
"Castle Point, NJ",6/11/12,51,0,39
"Castle Point, NJ",7/17/13,10,0,39
Newtown Creek- Dutch Kills,7/11/07,34,0,57
Newtown Creek- Dutch Kills,10/29/09,315,1.9,57
Newtown Creek- Dutch Kills,4/18/07,352,8.5,57
Newtown Creek- Dutch Kills,5/17/07,717,0.8,57
Newtown Creek- Dutch Kills,5/23/07,1,0,57
Newtown Creek- Dutch Kills,12/13/06,107,0.2,57
Newtown Creek- Dutch Kills,9/26/06,1,0.1,57
Newtown Creek- Dutch Kills,10/18/06,1500,1.1,57
Newtown Creek- Dutch Kills,10/16/13,10,0,57
Newtown Creek- Dutch Kills,9/18/13,10,0,57
Newtown Creek- Dutch Kills,6/18/07,10,0,57
Newtown Creek- Dutch Kills,7/17/13,10,0,57
Newtown Creek- Dutch Kills,6/19/13,30,0.2,57
Newtown Creek- Dutch Kills,5/31/13,20,0.5,57
Newtown Creek- Dutch Kills,11/8/12,226,1.2,57
Newtown Creek- Dutch Kills,10/10/12,2333,0.5,57
Newtown Creek- Dutch Kills,9/10/12,20,0.4,57
Newtown Creek- Dutch Kills,8/13/12,10,0.2,57
Newtown Creek- Dutch Kills,7/16/12,10,0.3,57
Newtown Creek- Dutch Kills,6/11/12,10,0,57
Newtown Creek- Dutch Kills,5/15/12,20,0.5,57
Newtown Creek- Dutch Kills,10/21/11,2682,1.1,57
Newtown Creek- Dutch Kills,9/14/11,10,0,57
Newtown Creek- Dutch Kills,8/16/11,2282,6.4,57
Newtown Creek- Dutch Kills,8/16/07,21,0,57
Newtown Creek- Dutch Kills,6/27/11,10,0,57
Newtown Creek- Dutch Kills,5/16/11,323,1.1,57
Newtown Creek- Dutch Kills,10/12/10,24196,1.2,57
Newtown Creek- Dutch Kills,9/11/10,10,0,57
Newtown Creek- Dutch Kills,8/17/10,3448,0.3,57
Newtown Creek- Dutch Kills,7/21/10,10,0.1,57
Newtown Creek- Dutch Kills,6/15/10,10,0.3,57
Newtown Creek- Dutch Kills,6/3/10,10,0,57
Newtown Creek- Dutch Kills,5/21/10,10,1.1,57
Newtown Creek- Dutch Kills,8/14/13,560,1,57
Newtown Creek- Dutch Kills,10/19/09,933,0.4,57
Newtown Creek- Dutch Kills,10/9/09,10,0.2,57
Newtown Creek- Dutch Kills,9/14/09,10,0.8,57
Newtown Creek- Dutch Kills,8/20/09,10,0.6,57
Newtown Creek- Dutch Kills,7/28/09,63,2,57
Newtown Creek- Dutch Kills,7/15/09,10,0,57
Newtown Creek- Dutch Kills,6/22/09,193,0.8,57
Newtown Creek- Dutch Kills,6/18/09,107,2.8,57
Newtown Creek- Dutch Kills,6/5/09,24196,2,57
Newtown Creek- Dutch Kills,5/12/09,10,0.6,57
Newtown Creek- Dutch Kills,10/20/08,10,0,57
Newtown Creek- Dutch Kills,9/26/08,1892,2.4,57
Newtown Creek- Dutch Kills,9/24/08,10,0,57
Newtown Creek- Dutch Kills,8/19/08,10,0,57
Newtown Creek- Dutch Kills,7/23/08,1110,1,57
Newtown Creek- Dutch Kills,7/14/08,10,0.5,57
Newtown Creek- Dutch Kills,7/2/08,81,0.6,57
Newtown Creek- Dutch Kills,6/24/08,500,0.2,57
Newtown Creek- Dutch Kills,5/19/08,41,1,57
Newtown Creek- Dutch Kills,9/6/07,5,0,57
Newtown Creek- Dutch Kills,7/19/11,10,0.1,57
Newtown Creek- Dutch Kills,11/10/06,141,3.6,57
East River mid-channel at 23rd St.,8/16/07,4,0,50
East River mid-channel at 23rd St.,9/14/09,10,0.8,50
East River mid-channel at 23rd St.,8/20/09,10,0.6,50
East River mid-channel at 23rd St.,7/28/09,10,2,50
East River mid-channel at 23rd St.,6/22/09,52,0.7,50
East River mid-channel at 23rd St.,6/5/09,31,2,50
East River mid-channel at 23rd St.,5/12/09,10,0.6,50
East River mid-channel at 23rd St.,10/20/08,10,0,50
East River mid-channel at 23rd St.,9/24/08,10,0,50
East River mid-channel at 23rd St.,8/19/08,10,0,50
East River mid-channel at 23rd St.,7/23/08,140,1,50
East River mid-channel at 23rd St.,7/14/08,90,0.5,50
East River mid-channel at 23rd St.,7/2/08,10,0.6,50
East River mid-channel at 23rd St.,6/24/08,52,0.2,50
East River mid-channel at 23rd St.,5/19/08,10,1,50
East River mid-channel at 23rd St.,9/6/07,1,0,50
East River mid-channel at 23rd St.,10/9/09,10,0.2,50
East River mid-channel at 23rd St.,7/11/07,1,0,50
East River mid-channel at 23rd St.,6/18/07,6,0,50
East River mid-channel at 23rd St.,5/23/07,5,0,50
East River mid-channel at 23rd St.,5/17/07,109,0.8,50
East River mid-channel at 23rd St.,4/18/07,376,8.5,50
East River mid-channel at 23rd St.,10/16/13,10,0,50
East River mid-channel at 23rd St.,9/18/13,10,0,50
East River mid-channel at 23rd St.,8/14/13,199,1,50
East River mid-channel at 23rd St.,7/17/13,10,0,50
East River mid-channel at 23rd St.,6/19/13,10,0.2,50
East River mid-channel at 23rd St.,5/31/13,10,0.5,50
East River mid-channel at 23rd St.,11/8/12,121,1.2,50
East River mid-channel at 23rd St.,10/10/12,31,0.5,50
East River mid-channel at 23rd St.,9/10/12,10,0.4,50
East River mid-channel at 23rd St.,8/13/12,10,0.2,50
East River mid-channel at 23rd St.,10/29/09,20,1.9,50
East River mid-channel at 23rd St.,6/11/12,10,0,50
East River mid-channel at 23rd St.,5/15/12,10,0.5,50
East River mid-channel at 23rd St.,10/21/11,41,1.1,50
East River mid-channel at 23rd St.,9/14/11,20,0,50
East River mid-channel at 23rd St.,8/16/11,98,6.4,50
East River mid-channel at 23rd St.,5/21/10,10,1.1,50
East River mid-channel at 23rd St.,6/3/10,10,0,50
East River mid-channel at 23rd St.,7/19/11,10,0.1,50
East River mid-channel at 23rd St.,6/27/11,10,0,50
East River mid-channel at 23rd St.,5/16/11,160,1.1,50
East River mid-channel at 23rd St.,10/12/10,399,1.2,50
East River mid-channel at 23rd St.,9/11/10,10,0,50
East River mid-channel at 23rd St.,8/17/10,31,0.3,50
East River mid-channel at 23rd St.,7/21/10,10,0.1,50
East River mid-channel at 23rd St.,6/15/10,10,0.3,50
East River mid-channel at 23rd St.,7/16/12,10,0.3,50
East River mid-channel at 23rd St.,10/19/09,10,0.4,50
Newtown Creek- Metropolitan Ave. Bridge,6/3/10,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,8/19/08,223,0,57
Newtown Creek- Metropolitan Ave. Bridge,9/26/06,8,0.1,57
Newtown Creek- Metropolitan Ave. Bridge,10/18/06,1500,1.1,57
Newtown Creek- Metropolitan Ave. Bridge,11/10/06,760,3.6,57
Newtown Creek- Metropolitan Ave. Bridge,12/13/06,227,0.2,57
Newtown Creek- Metropolitan Ave. Bridge,4/18/07,894,8.5,57
Newtown Creek- Metropolitan Ave. Bridge,5/17/07,1500,0.8,57
Newtown Creek- Metropolitan Ave. Bridge,5/23/07,123,0,57
Newtown Creek- Metropolitan Ave. Bridge,6/18/07,24,0,57
Newtown Creek- Metropolitan Ave. Bridge,7/11/07,296,0,57
Newtown Creek- Metropolitan Ave. Bridge,9/6/07,5,0,57
Newtown Creek- Metropolitan Ave. Bridge,5/19/08,341,1,57
Newtown Creek- Metropolitan Ave. Bridge,6/24/08,268,0.2,57
Newtown Creek- Metropolitan Ave. Bridge,7/2/08,159,0.6,57
Newtown Creek- Metropolitan Ave. Bridge,7/14/08,24196,0.5,57
Newtown Creek- Metropolitan Ave. Bridge,7/23/08,24196,1,57
Newtown Creek- Metropolitan Ave. Bridge,9/24/08,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,6/15/10,10,0.3,57
Newtown Creek- Metropolitan Ave. Bridge,9/26/08,24196,2.4,57
Newtown Creek- Metropolitan Ave. Bridge,10/20/08,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,5/12/09,10,0.6,57
Newtown Creek- Metropolitan Ave. Bridge,6/5/09,977,2,57
Newtown Creek- Metropolitan Ave. Bridge,9/18/13,30,0,57
Newtown Creek- Metropolitan Ave. Bridge,6/18/09,24196,2.8,57
Newtown Creek- Metropolitan Ave. Bridge,6/22/09,880,0.8,57
Newtown Creek- Metropolitan Ave. Bridge,7/15/09,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,7/28/09,10,2,57
Newtown Creek- Metropolitan Ave. Bridge,8/20/09,98,0.6,57
Newtown Creek- Metropolitan Ave. Bridge,9/14/09,20,0.8,57
Newtown Creek- Metropolitan Ave. Bridge,10/9/09,20,0.2,57
Newtown Creek- Metropolitan Ave. Bridge,10/19/09,10,0.4,57
Newtown Creek- Metropolitan Ave. Bridge,10/29/09,24196,1.9,57
Newtown Creek- Metropolitan Ave. Bridge,5/21/10,93,1.1,57
Newtown Creek- Metropolitan Ave. Bridge,8/16/07,48,0,57
Newtown Creek- Metropolitan Ave. Bridge,7/21/10,30,0.1,57
Newtown Creek- Metropolitan Ave. Bridge,8/17/10,3873,0.3,57
Newtown Creek- Metropolitan Ave. Bridge,9/11/10,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,10/12/10,24196,1.2,57
Newtown Creek- Metropolitan Ave. Bridge,5/16/11,1063,1.1,57
Newtown Creek- Metropolitan Ave. Bridge,6/27/11,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,7/19/11,10,0.1,57
Newtown Creek- Metropolitan Ave. Bridge,8/16/11,613,6.4,57
Newtown Creek- Metropolitan Ave. Bridge,9/14/11,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,10/21/11,2300,1.1,57
Newtown Creek- Metropolitan Ave. Bridge,5/15/12,146,0.5,57
Newtown Creek- Metropolitan Ave. Bridge,6/11/12,10,0,57
Newtown Creek- Metropolitan Ave. Bridge,10/16/13,74,0,57
Newtown Creek- Metropolitan Ave. Bridge,7/16/12,414,0.3,57
Newtown Creek- Metropolitan Ave. Bridge,8/14/13,4352,1,57
Newtown Creek- Metropolitan Ave. Bridge,7/17/13,30,0,57
Newtown Creek- Metropolitan Ave. Bridge,6/19/13,41,0.2,57
Newtown Creek- Metropolitan Ave. Bridge,5/31/13,10,0.5,57
Newtown Creek- Metropolitan Ave. Bridge,11/8/12,1095,1.2,57
Newtown Creek- Metropolitan Ave. Bridge,10/10/12,446,0.5,57
Newtown Creek- Metropolitan Ave. Bridge,9/10/12,63,0.4,57
Newtown Creek- Metropolitan Ave. Bridge,8/13/12,10,0.2,57
The Battery mid-channel,7/19/11,10,0.1,49
The Battery mid-channel,7/17/13,10,0,49
The Battery mid-channel,6/19/13,20,0.2,49
The Battery mid-channel,5/31/13,10,0.5,49
The Battery mid-channel,11/8/12,86,1.2,49
The Battery mid-channel,10/10/12,41,0.5,49
The Battery mid-channel,9/10/12,10,0.4,49
The Battery mid-channel,8/13/12,10,0.2,49
The Battery mid-channel,7/16/12,10,0.3,49
The Battery mid-channel,6/11/12,10,0,49
The Battery mid-channel,5/15/12,10,0.5,49
The Battery mid-channel,10/18/06,116,1.1,49
The Battery mid-channel,9/14/11,10,0,49
The Battery mid-channel,5/23/07,1,0,49
The Battery mid-channel,8/16/11,20,6.4,49
The Battery mid-channel,9/26/06,10,0.1,49
The Battery mid-channel,6/27/11,10,0,49
The Battery mid-channel,5/16/11,97,1.1,49
The Battery mid-channel,10/12/10,134,1.2,49
The Battery mid-channel,9/18/13,10,0,49
The Battery mid-channel,9/11/10,10,0,49
The Battery mid-channel,8/17/10,10,0.3,49
The Battery mid-channel,7/21/10,10,0.1,49
The Battery mid-channel,6/15/10,10,0.3,49
The Battery mid-channel,5/21/10,20,1.1,49
